Year,st,State,Gini
1984,16,Iowa,0.534962118
1984,17,Kansas,0.517318904
1984,18,Kentucky,0.501584053
1984,19,Louisiana,0.526309729
1984,20,Maine,0.470302522
1984,21,Maryland,0.480036557
1984,22,Massachusetts,0.479337722
1984,23,Michigan,0.479519695
1984,24,Minnesota,0.49762243
1984,25,Mississippi,0.529325068
1984,26,Missouri,0.497142255
1984,27,Montana,0.574110329
1984,28,Nebraska,0.55970341
1984,29,Nevada,0.516800642
1984,30,New Hampshire,0.466651946
1984,31,New Jersey,0.480561763
1984,32,New Mexico,0.52400434
1984,33,New York,0.502453804
1984,34,North Carolina,0.477418423
1984,35,North Dakota,0.553690016
1984,36,Ohio,0.471533746
1984,37,Oklahoma,0.539561212
1984,38,Oregon,0.495917857
1984,39,Pennsylvania,0.477501988
1984,40,Rhode Island,0.471389502
1984,41,South Carolina,0.476436079
1984,42,South Dakota,0.617735982
1984,43,Tennessee,0.496007174
1984,44,Texas,0.542049408
1984,45,Utah,0.485291779
1984,46,Vermont,0.476063907
1984,47,Virginia,0.475431532
1984,48,Washington,0.481153399
1984,49,West Virginia,0.467489213
1984,50,Wisconsin,0.484600335
1984,51,Wyoming,0.527993619
1985,0,United States,0.512423396
1985,1,Alabama,0.495555818
1985,2,Alaska,0.504689515
1985,3,Arizona,0.506469667
1985,4,Arkansas,0.513538301
1985,5,California,0.525421083
1985,6,Colorado,0.518356204
1985,7,Connecticut,0.507108331
1985,8,Delaware,0.484565467
1985,9,District of Columbia,0.53070128
1985,10,Florida,0.529311359
1985,11,Georgia,0.506239533
1985,12,Hawaii,0.49993518
1985,13,Idaho,0.536025584
1985,14,Illinois,0.505805314
1985,15,Indiana,0.488001972
1985,16,Iowa,0.535221398
1985,17,Kansas,0.520435214
1985,18,Kentucky,0.506258547
1985,19,Louisiana,0.537600517
1985,20,Maine,0.473442048
1985,21,Maryland,0.486571312
1985,22,Massachusetts,0.486283451
1985,23,Michigan,0.486632138
1985,24,Minnesota,0.503172398
1985,25,Mississippi,0.534139872
1985,26,Missouri,0.503493071
1985,27,Montana,0.584941328
1985,28,Nebraska,0.553458154
1985,29,Nevada,0.524425864
1985,30,New Hampshire,0.474317938
1985,31,New Jersey,0.490242839
1985,32,New Mexico,0.527308643
1985,33,New York,0.513674676
1985,34,North Carolina,0.484726161
1985,35,North Dakota,0.549387038
1985,36,Ohio,0.478493869
1985,37,Oklahoma,0.541993558
1985,38,Oregon,0.499004811
1985,39,Pennsylvania,0.484128594
1985,40,Rhode Island,0.47732386
1985,41,South Carolina,0.483320624
1985,42,South Dakota,0.60359925
1985,43,Tennessee,0.503178596
1985,44,Texas,0.555169821
1985,45,Utah,0.487130672
1985,46,Vermont,0.481523991
1985,47,Virginia,0.483347863
1985,48,Washington,0.488292515
1985,49,West Virginia,0.470258057
1985,50,Wisconsin,0.487874925
1985,51,Wyoming,0.533461154
1986,0,United States,0.52305305
1986,1,Alabama,0.503393412
1986,2,Alaska,0.573903263
1986,3,Arizona,0.51759851
1986,4,Arkansas,0.518823683
1986,5,California,0.536192596
1986,6,Colorado,0.526754439
1986,7,Connecticut,0.520653725
1986,8,Delaware,0.49253729
1986,9,District of Columbia,0.538014829
1986,10,Florida,0.541100919
1986,11,Georgia,0.516005576
1986,12,Hawaii,0.507464111
1986,13,Idaho,0.540526092
1986,14,Illinois,0.518670321
1986,15,Indiana,0.495167375
1986,16,Iowa,0.529465556
1986,17,Kansas,0.526695549
1986,18,Kentucky,0.5123564
1986,19,Louisiana,0.547487497
1986,20,Maine,0.482801497
1986,21,Maryland,0.496216774
1986,22,Massachusetts,0.498626679
1986,23,Michigan,0.497382581
1986,24,Minnesota,0.510497332
1986,25,Mississippi,0.53532964
1986,26,Missouri,0.5107373
1986,27,Montana,0.586063802
1986,28,Nebraska,0.543363452
1986,29,Nevada,0.532405972
1986,30,New Hampshire,0.487321049
1986,31,New Jersey,0.505287766
1986,32,New Mexico,0.53210628
1986,33,New York,0.528696299
1986,34,North Carolina,0.495080233
1986,35,North Dakota,0.546416879
1986,36,Ohio,0.489876509
1986,37,Oklahoma,0.545910776
1986,38,Oregon,0.50822103
1986,39,Pennsylvania,0.495664895
1986,40,Rhode Island,0.488099635
1986,41,South Carolina,0.492679954
1986,42,South Dakota,0.585892081
1986,43,Tennessee,0.513175726
1986,44,Texas,0.567807674
1986,45,Utah,0.50021255
1986,46,Vermont,0.490509003
1986,47,Virginia,0.494093627
1986,48,Washington,0.497935772
1986,49,West Virginia,0.478779435
1986,50,Wisconsin,0.496188313
1986,51,Wyoming,0.541937351
1987,0,United States,0.539296925
1987,1,Alabama,0.515536308
1987,2,Alaska,0.644675255
1987,3,Arizona,0.532150626
1987,4,Arkansas,0.529380977
1987,5,California,0.554924846
1987,6,Colorado,0.542154789
1987,7,Connecticut,0.540106118
1987,8,Delaware,0.50463897
1987,9,District of Columbia,0.551578581
1987,10,Florida,0.559814394
1987,11,Georgia,0.530958116
1987,12,Hawaii,0.525547385
1987,13,Idaho,0.548550844
1987,14,Illinois,0.536159933
1987,15,Indiana,0.507418871
1987,16,Iowa,0.528444171
1987,17,Kansas,0.537477791
1987,18,Kentucky,0.523038745
1987,19,Louisiana,0.558122873
1987,20,Maine,0.49604699
1987,21,Maryland,0.511844695
1987,22,Massachusetts,0.516171634
1987,23,Michigan,0.512268007
1987,24,Minnesota,0.521806717
1987,25,Mississippi,0.544241786
1987,26,Missouri,0.522589982
1987,27,Montana,0.586838007
1987,28,Nebraska,0.543176055
1987,29,Nevada,0.550568521
1987,30,New Hampshire,0.505498827
1987,31,New Jersey,0.527137458
1987,32,New Mexico,0.545521975
1987,33,New York,0.549464822
1987,34,North Carolina,0.509381533
1987,35,North Dakota,0.549468398
1987,36,Ohio,0.504209518
1987,37,Oklahoma,0.552858233
1987,38,Oregon,0.519110739
1987,39,Pennsylvania,0.515252292
1987,40,Rhode Island,0.505717158
1987,41,South Carolina,0.503858387
1987,42,South Dakota,0.582585633
1987,43,Tennessee,0.529169858
1987,44,Texas,0.584917784
1987,45,Utah,0.515419602
1987,46,Vermont,0.506655395
1987,47,Virginia,0.5101583
1987,48,Washington,0.512139916
1987,49,West Virginia,0.48939383
1987,50,Wisconsin,0.5091905
1987,51,Wyoming,0.554915786
1988,0,United States,0.557940245
1988,1,Alabama,0.533909202
1988,2,Alaska,0.695107758
1988,3,Arizona,0.552365363
1988,4,Arkansas,0.547567606
1988,5,California,0.575551987
1988,6,Colorado,0.558451414
1988,7,Connecticut,0.55805254
1988,8,Delaware,0.520304561
1988,9,District of Columbia,0.571748376
1988,10,Florida,0.578894675
1988,11,Georgia,0.548432231
1988,12,Hawaii,0.546150208
1988,13,Idaho,0.562526166
1988,14,Illinois,0.555384099
1988,15,Indiana,0.523948073
1988,16,Iowa,0.538125515
1988,17,Kansas,0.551003635
1988,18,Kentucky,0.54112637
1988,19,Louisiana,0.576586604
1988,20,Maine,0.511927903
1988,21,Maryland,0.528924227
1988,22,Massachusetts,0.534058869
1988,23,Michigan,0.530825496
1988,24,Minnesota,0.536536098
1988,25,Mississippi,0.559653699
1988,26,Missouri,0.540366113
1988,27,Montana,0.597674012
1988,28,Nebraska,0.553218246
1988,29,Nevada,0.572606146
1988,30,New Hampshire,0.526436329
1988,31,New Jersey,0.548223138
1988,32,New Mexico,0.56179446
1988,33,New York,0.570706904
1988,34,North Carolina,0.528402388
1988,35,North Dakota,0.562004209
1988,36,Ohio,0.520759404
1988,37,Oklahoma,0.566303432
1988,38,Oregon,0.538178384
1988,39,Pennsylvania,0.535758793
1988,40,Rhode Island,0.525899827
1988,41,South Carolina,0.523336768
1988,42,South Dakota,0.586626351
1988,43,Tennessee,0.547445655
1988,44,Texas,0.604058504
1988,45,Utah,0.536841214
1988,46,Vermont,0.521300018
1988,47,Virginia,0.527017593
1988,48,Washington,0.528801203
1988,49,West Virginia,0.507365346
1988,50,Wisconsin,0.524683356
1988,51,Wyoming,0.572099447
1989,0,United States,0.579582751
1989,1,Alabama,0.560498893
1989,2,Alaska,0.6674968
1989,3,Arizona,0.578778744
1989,4,Arkansas,0.576579869
1989,5,California,0.599852622
1989,6,Colorado,0.577278852
1989,7,Connecticut,0.573228896
1989,8,Delaware,0.53870064
1989,9,District of Columbia,0.604206443
1989,10,Florida,0.603414595
1989,11,Georgia,0.569263399
1989,12,Hawaii,0.568033695
1989,13,Idaho,0.583421052
1989,14,Illinois,0.576775134
1989,15,Indiana,0.545146644
1989,16,Iowa,0.555202961
1989,17,Kansas,0.568826139
1989,18,Kentucky,0.567681611
1989,19,Louisiana,0.607066035
1989,20,Maine,0.530230105
1989,21,Maryland,0.545588255
1989,22,Massachusetts,0.551927388
1989,23,Michigan,0.552254498
1989,24,Minnesota,0.554721534
1989,25,Mississippi,0.584807754
1989,26,Missouri,0.56517607
1989,27,Montana,0.624744952
1989,28,Nebraska,0.571437716
1989,29,Nevada,0.599070907
1989,30,New Hampshire,0.551383376
1989,31,New Jersey,0.566608131
1989,32,New Mexico,0.586002231
1989,33,New York,0.592072427
1989,34,North Carolina,0.552321672
1989,35,North Dakota,0.582429528
1989,36,Ohio,0.539015293
1989,37,Oklahoma,0.58741647
1989,38,Oregon,0.561790586
1989,39,Pennsylvania,0.555632055
1989,40,Rhode Island,0.549436271
1989,41,South Carolina,0.551356316
1989,42,South Dakota,0.596134007
1989,43,Tennessee,0.57044059
1989,44,Texas,0.628401339
1989,45,Utah,0.560532629
1989,46,Vermont,0.537581682
1989,47,Virginia,0.544213831
1989,48,Washington,0.548921824
1989,49,West Virginia,0.533796787
1989,50,Wisconsin,0.540609419
1989,51,Wyoming,0.595489442
1990,0,United States,0.576856554
1990,1,Alabama,0.55987823
1990,2,Alaska,0.670734107
1990,3,Arizona,0.576357484
1990,4,Arkansas,0.566798151
1990,5,California,0.598739445
1990,6,Colorado,0.579258621
1990,7,Connecticut,0.574266076
1990,8,Delaware,0.530975223
1990,9,District of Columbia,0.585148871
1990,10,Florida,0.603043497
1990,11,Georgia,0.568560839
1990,12,Hawaii,0.572948098
1990,13,Idaho,0.569997072
1990,14,Illinois,0.571380556
1990,15,Indiana,0.546787858
1990,16,Iowa,0.55833596
1990,17,Kansas,0.554324448
1990,18,Kentucky,0.561283648
1990,19,Louisiana,0.593702674
1990,20,Maine,0.531884551
1990,21,Maryland,0.542600751
1990,22,Massachusetts,0.555001199
1990,23,Michigan,0.549059927
1990,24,Minnesota,0.5509817
1990,25,Mississippi,0.578444898
1990,26,Missouri,0.558604836
1990,27,Montana,0.585717618
1990,28,Nebraska,0.565731525
1990,29,Nevada,0.582232296
1990,30,New Hampshire,0.542898297
1990,31,New Jersey,0.565702021
1990,32,New Mexico,0.581116617
1990,33,New York,0.591690779
1990,34,North Carolina,0.543725967
1990,35,North Dakota,0.560771763
1990,36,Ohio,0.533169925
1990,37,Oklahoma,0.582168758
1990,38,Oregon,0.553264797
1990,39,Pennsylvania,0.553677022
1990,40,Rhode Island,0.537900746
1990,41,South Carolina,0.5447914
1990,42,South Dakota,0.581433713
1990,43,Tennessee,0.570046246
1990,44,Texas,0.621660411
1990,45,Utah,0.561893702
1990,46,Vermont,0.539698362
1990,47,Virginia,0.544876039
1990,48,Washington,0.549711168
1990,49,West Virginia,0.535549223
1990,50,Wisconsin,0.537202835
1990,51,Wyoming,0.586662054
1991,0,United States,0.574863434
1991,1,Alabama,0.55754292
1991,2,Alaska,0.664603829
1991,3,Arizona,0.580055118
1991,4,Arkansas,0.564126372
1991,5,California,0.599661529
1991,6,Colorado,0.579005063
1991,7,Connecticut,0.576106191
1991,8,Delaware,0.529548466
1991,9,District of Columbia,0.609324276
1991,10,Florida,0.600626826
1991,11,Georgia,0.563852131
1991,12,Hawaii,0.555252671
1991,13,Idaho,0.571632028
1991,14,Illinois,0.568561912
1991,15,Indiana,0.538821101
1991,16,Iowa,0.552404642
1991,17,Kansas,0.562487781
1991,18,Kentucky,0.555192232
1991,19,Louisiana,0.590342343
1991,20,Maine,0.531016409
1991,21,Maryland,0.537056446
1991,22,Massachusetts,0.561250269
1991,23,Michigan,0.546578526
1991,24,Minnesota,0.549357474
1991,25,Mississippi,0.572331369
1991,26,Missouri,0.557275891
1991,27,Montana,0.590226173
1991,28,Nebraska,0.569491923
1991,29,Nevada,0.58157444
1991,30,New Hampshire,0.551336527
1991,31,New Jersey,0.557374179
1991,32,New Mexico,0.578321517
1991,33,New York,0.586979032
1991,34,North Carolina,0.541796505
1991,35,North Dakota,0.567074358
1991,36,Ohio,0.52967906
1991,37,Oklahoma,0.580280542
1991,38,Oregon,0.55378139
1991,39,Pennsylvania,0.548425436
1991,40,Rhode Island,0.548866332
1991,41,South Carolina,0.543670535
1991,42,South Dakota,0.586991489
1991,43,Tennessee,0.565610826
1991,44,Texas,0.617750287
1991,45,Utah,0.563697517
1991,46,Vermont,0.550112605
1991,47,Virginia,0.544641674
1991,48,Washington,0.54352355
1991,49,West Virginia,0.527876794
1991,50,Wisconsin,0.539683521
1991,51,Wyoming,0.587807417
1992,0,United States,0.582317233
1992,1,Alabama,0.557983458
1992,2,Alaska,0.687819421
1992,3,Arizona,0.578206003
1992,4,Arkansas,0.565302312
1992,5,California,0.61396575
1992,6,Colorado,0.582780063
1992,7,Connecticut,0.593262494
1992,8,Delaware,0.53725183
1992,9,District of Columbia,0.612368822
1992,10,Florida,0.617291868
1992,11,Georgia,0.572412908
1992,12,Hawaii,0.555293262
1992,13,Idaho,0.571946323
1992,14,Illinois,0.580043137
1992,15,Indiana,0.543121457
1992,16,Iowa,0.550034523
1992,17,Kansas,0.562643647
1992,18,Kentucky,0.554561734
1992,19,Louisiana,0.586451232
1992,20,Maine,0.532627046
1992,21,Maryland,0.545861304
1992,22,Massachusetts,0.570640206
1992,23,Michigan,0.550114393
1992,24,Minnesota,0.560280025
1992,25,Mississippi,0.568122804
1992,26,Missouri,0.562871933
1992,27,Montana,0.582629323
1992,28,Nebraska,0.565808654
1992,29,Nevada,0.606500685
1992,30,New Hampshire,0.555053234
1992,31,New Jersey,0.573151886
1992,32,New Mexico,0.582788348
1992,33,New York,0.60322392
1992,34,North Carolina,0.542046964
1992,35,North Dakota,0.55921793
1992,36,Ohio,0.532244503
1992,37,Oklahoma,0.578821659
1992,38,Oregon,0.554116189
1992,39,Pennsylvania,0.553432405
1992,40,Rhode Island,0.543613553
1992,41,South Carolina,0.544488251
1992,42,South Dakota,0.597345412
1992,43,Tennessee,0.569726467
1992,44,Texas,0.617475569
1992,45,Utah,0.566152751
1992,46,Vermont,0.544076502
1992,47,Virginia,0.547529638
1992,48,Washington,0.552100837
1992,49,West Virginia,0.528059661
1992,50,Wisconsin,0.539129257
1992,51,Wyoming,0.592339218
1993,0,United States,0.573939443
1993,1,Alabama,0.55122143
1993,2,Alaska,0.6669994
1993,3,Arizona,0.565875828
1993,4,Arkansas,0.551294684
1993,5,California,0.600786626
1993,6,Colorado,0.567683399
1993,7,Connecticut,0.593716979
1993,8,Delaware,0.531264663
1993,9,District of Columbia,0.589760661
1993,10,Florida,0.60348928
1993,11,Georgia,0.562185168
1993,12,Hawaii,0.542043686
1993,13,Idaho,0.559416234
1993,14,Illinois,0.568200886
1993,15,Indiana,0.540233135
1993,16,Iowa,0.538243592
1993,17,Kansas,0.5493747
1993,18,Kentucky,0.551542461
1993,19,Louisiana,0.57918781
1993,20,Maine,0.533069372
1993,21,Maryland,0.538805604
1993,22,Massachusetts,0.569463015
1993,23,Michigan,0.548318505
1993,24,Minnesota,0.548648179
1993,25,Mississippi,0.566046059
1993,26,Missouri,0.553300321
1993,27,Montana,0.582377195
1993,28,Nebraska,0.553364813
1993,29,Nevada,0.587102771
1993,30,New Hampshire,0.556163788
1993,31,New Jersey,0.571885288
1993,32,New Mexico,0.568137348
1993,33,New York,0.598061085
1993,34,North Carolina,0.539466023
1993,35,North Dakota,0.543601632
1993,36,Ohio,0.530167162
1993,37,Oklahoma,0.568197131
1993,38,Oregon,0.548747897
1993,39,Pennsylvania,0.548859119
1993,40,Rhode Island,0.539501786
1993,41,South Carolina,0.537759542
1993,42,South Dakota,0.580029786
1993,43,Tennessee,0.56125778
1993,44,Texas,0.6018911
1993,45,Utah,0.558035135
1993,46,Vermont,0.542186737
1993,47,Virginia,0.541246891
1993,48,Washington,0.535911024
1993,49,West Virginia,0.525619864
1993,50,Wisconsin,0.534581721
1993,51,Wyoming,0.592457831
1994,0,United States,0.571646154
1994,1,Alabama,0.552018523
1994,2,Alaska,0.666791975
1994,3,Arizona,0.560843229
1994,4,Arkansas,0.55214709
1994,5,California,0.597561002
1994,6,Colorado,0.564959347
1994,7,Connecticut,0.587276101
1994,8,Delaware,0.532365143
1994,9,District of Columbia,0.604724586
1994,10,Florida,0.602766991
1994,11,Georgia,0.558782279
1994,12,Hawaii,0.547261417
1994,13,Idaho,0.558185995
1994,14,Illinois,0.569191635
1994,15,Indiana,0.538385272
1994,16,Iowa,0.539010763
1994,17,Kansas,0.546363294
1994,18,Kentucky,0.54796052
1994,19,Louisiana,0.574232519
1994,20,Maine,0.532729983
1994,21,Maryland,0.539539695
1994,22,Massachusetts,0.56880486
1994,23,Michigan,0.551546276
1994,24,Minnesota,0.544810772
1994,25,Mississippi,0.555347919
1994,26,Missouri,0.553343356
1994,27,Montana,0.576034307
1994,28,Nebraska,0.556429744
1994,29,Nevada,0.577323973
1994,30,New Hampshire,0.546835423
1994,31,New Jersey,0.566979051
1994,32,New Mexico,0.565643132
1994,33,New York,0.595147669
1994,34,North Carolina,0.535132349
1994,35,North Dakota,0.545404732
1994,36,Ohio,0.52805084
1994,37,Oklahoma,0.56472522
1994,38,Oregon,0.548757374
1994,39,Pennsylvania,0.549670219
1994,40,Rhode Island,0.543524504
1994,41,South Carolina,0.53961587
1994,42,South Dakota,0.577177227
1994,43,Tennessee,0.556973517
1994,44,Texas,0.59488976
1994,45,Utah,0.5600456
1994,46,Vermont,0.540072083
1994,47,Virginia,0.538648844
1994,48,Washington,0.538519204
1994,49,West Virginia,0.527911067
1994,50,Wisconsin,0.53377676
1994,51,Wyoming,0.590898216
1995,0,United States,0.577001154
1995,1,Alabama,0.5565207
1995,2,Alaska,0.671232581
1995,3,Arizona,0.564447641
1995,4,Arkansas,0.551950037
1995,5,California,0.609200418
1995,6,Colorado,0.56787473
1995,7,Connecticut,0.599363744
1995,8,Delaware,0.538938284
1995,9,District of Columbia,0.595307291
1995,10,Florida,0.605019867
1995,11,Georgia,0.564411819
1995,12,Hawaii,0.532553196
1995,13,Idaho,0.562856674
1995,14,Illinois,0.573896766
1995,15,Indiana,0.538652837
1995,16,Iowa,0.533415079
1995,17,Kansas,0.553249061
1995,18,Kentucky,0.552615821
1995,19,Louisiana,0.578403771
1995,20,Maine,0.532454371
1995,21,Maryland,0.543932199
1995,22,Massachusetts,0.577090085
1995,23,Michigan,0.553320169
1995,24,Minnesota,0.549570084
1995,25,Mississippi,0.5570997
1995,26,Missouri,0.555843115
1995,27,Montana,0.581535876
1995,28,Nebraska,0.559836328
1995,29,Nevada,0.586831391
1995,30,New Hampshire,0.550954282
1995,31,New Jersey,0.574222445
1995,32,New Mexico,0.565721929
1995,33,New York,0.605003178
1995,34,North Carolina,0.540415883
1995,35,North Dakota,0.552877069
1995,36,Ohio,0.530594409
1995,37,Oklahoma,0.563875973
1995,38,Oregon,0.549995601
1995,39,Pennsylvania,0.55627811
1995,40,Rhode Island,0.547735393
1995,41,South Carolina,0.543730199
1995,42,South Dakota,0.581306517
1995,43,Tennessee,0.561105728
1995,44,Texas,0.596627772
1995,45,Utah,0.564970732
1995,46,Vermont,0.54875505
1995,47,Virginia,0.543145716
1995,48,Washington,0.546283007
1995,49,West Virginia,0.532104135
1995,50,Wisconsin,0.536680043
1995,51,Wyoming,0.596647561
1996,0,United States,0.596408844
1996,1,Alabama,0.576556683
1996,2,Alaska,0.667643547
1996,3,Arizona,0.581089914
1996,4,Arkansas,0.572275817
1996,5,California,0.626262903
1996,6,Colorado,0.581285119
1996,7,Connecticut,0.621397972
1996,8,Delaware,0.556860745
1996,9,District of Columbia,0.618957937
1996,10,Florida,0.627003372
1996,11,Georgia,0.581135571
1996,12,Hawaii,0.549747586
1996,13,Idaho,0.584694266
1996,14,Illinois,0.590921044
1996,15,Indiana,0.555130541
1996,16,Iowa,0.549424589
1996,17,Kansas,0.566308796
1996,18,Kentucky,0.569401324
1996,19,Louisiana,0.600809515
1996,20,Maine,0.554268718
1996,21,Maryland,0.562994778
1996,22,Massachusetts,0.591127753
1996,23,Michigan,0.567937613
1996,24,Minnesota,0.569173157
1996,25,Mississippi,0.581070721
1996,26,Missouri,0.573813677
1996,27,Montana,0.602719665
1996,28,Nebraska,0.580016434
1996,29,Nevada,0.607229829
1996,30,New Hampshire,0.567716181
1996,31,New Jersey,0.590194106
1996,32,New Mexico,0.589943409
1996,33,New York,0.63128686
1996,34,North Carolina,0.559649765
1996,35,North Dakota,0.577317715
1996,36,Ohio,0.548758507
1996,37,Oklahoma,0.593340933
1996,38,Oregon,0.568484247
1996,39,Pennsylvania,0.576938093
1996,40,Rhode Island,0.561563492
1996,41,South Carolina,0.564711332
1996,42,South Dakota,0.603783369
1996,43,Tennessee,0.584778249
1996,44,Texas,0.617693961
1996,45,Utah,0.581180751
1996,46,Vermont,0.566742003
1996,47,Virginia,0.561713576
1996,48,Washington,0.564303577
1996,49,West Virginia,0.551432014
1996,50,Wisconsin,0.553624332
1996,51,Wyoming,0.628642142
1997,0,United States,0.587817848
1997,1,Alabama,0.557945192
1997,2,Alaska,0.606640041
1997,3,Arizona,0.568104327
1997,4,Arkansas,0.553420603
1997,5,California,0.619011223
1997,6,Colorado,0.575635493
1997,7,Connecticut,0.628711998
1997,8,Delaware,0.553889394
1997,9,District of Columbia,0.614279926
1997,10,Florida,0.616660655
1997,11,Georgia,0.571879566
1997,12,Hawaii,0.540543675
1997,13,Idaho,0.566461742
1997,14,Illinois,0.587144315
1997,15,Indiana,0.54115355
1997,16,Iowa,0.53945595
1997,17,Kansas,0.555402339
1997,18,Kentucky,0.54966414
1997,19,Louisiana,0.576803863
1997,20,Maine,0.537184179
1997,21,Maryland,0.553934216
1997,22,Massachusetts,0.591297746
1997,23,Michigan,0.557087541
1997,24,Minnesota,0.557246506
1997,25,Mississippi,0.556899309
1997,26,Missouri,0.558322251
1997,27,Montana,0.574724793
1997,28,Nebraska,0.564671934
1997,29,Nevada,0.595240116
1997,30,New Hampshire,0.566091657
1997,31,New Jersey,0.59231478
1997,32,New Mexico,0.57048893
1997,33,New York,0.629554629
1997,34,North Carolina,0.548784614
1997,35,North Dakota,0.55561763
1997,36,Ohio,0.535020351
1997,37,Oklahoma,0.565379441
1997,38,Oregon,0.558210671
1997,39,Pennsylvania,0.569484055
1997,40,Rhode Island,0.556987405
1997,41,South Carolina,0.54414326
1997,42,South Dakota,0.582587898
1997,43,Tennessee,0.572302222
1997,44,Texas,0.607194602
1997,45,Utah,0.56567353
1997,46,Vermont,0.551400423
1997,47,Virginia,0.556090355
1997,48,Washington,0.564589083
1997,49,West Virginia,0.521310508
1997,50,Wisconsin,0.544633746
1997,51,Wyoming,0.617908716
1998,0,United States,0.593916237
1998,1,Alabama,0.563707411
1998,2,Alaska,0.589037299
1998,3,Arizona,0.573743701
1998,4,Arkansas,0.561294377
1998,5,California,0.621916592
1998,6,Colorado,0.586810946
1998,7,Connecticut,0.642306089
1998,8,Delaware,0.553669751
1998,9,District of Columbia,0.62882489
1998,10,Florida,0.621242583
1998,11,Georgia,0.579413354
1998,12,Hawaii,0.557972848
1998,13,Idaho,0.574733675
1998,14,Illinois,0.596150756
1998,15,Indiana,0.552232683
1998,16,Iowa,0.541746914
1998,17,Kansas,0.556504905
1998,18,Kentucky,0.554089367
1998,19,Louisiana,0.574885309
1998,20,Maine,0.5624066
1998,21,Maryland,0.563262641
1998,22,Massachusetts,0.601651192
1998,23,Michigan,0.562874854
1998,24,Minnesota,0.563549697
1998,25,Mississippi,0.559747458
1998,26,Missouri,0.565257668
1998,27,Montana,0.592696726
1998,28,Nebraska,0.577671289
1998,29,Nevada,0.613708854
1998,30,New Hampshire,0.568221331
1998,31,New Jersey,0.601676166
1998,32,New Mexico,0.571543097
1998,33,New York,0.6365152
1998,34,North Carolina,0.553910613
1998,35,North Dakota,0.56706363
1998,36,Ohio,0.537774682
1998,37,Oklahoma,0.567827582
1998,38,Oregon,0.56605649
1998,39,Pennsylvania,0.571593106
1998,40,Rhode Island,0.557968616
1998,41,South Carolina,0.559401274
1998,42,South Dakota,0.587156296
1998,43,Tennessee,0.568723381
1998,44,Texas,0.607748866
1998,45,Utah,0.562326193
1998,46,Vermont,0.561293781
1998,47,Virginia,0.564795375
1998,48,Washington,0.587202549
1998,49,West Virginia,0.530193686
1998,50,Wisconsin,0.547994137
1998,51,Wyoming,0.627531052
1999,0,United States,0.601564884
1999,1,Alabama,0.563550532
1999,2,Alaska,0.581983805
1999,3,Arizona,0.574446559
1999,4,Arkansas,0.56179285
1999,5,California,0.638656914
1999,6,Colorado,0.596413553
1999,7,Connecticut,0.643811762
1999,8,Delaware,0.561658263
1999,9,District of Columbia,0.561658263
1999,10,Florida,0.623940647
1999,11,Georgia,0.587426186
1999,12,Hawaii,0.560542226
1999,13,Idaho,0.586120009
1999,14,Illinois,0.601581097
1999,15,Indiana,0.551459193
1999,16,Iowa,0.541348398
1999,17,Kansas,0.566089928
1999,18,Kentucky,0.558913589
1999,19,Louisiana,0.574393928
1999,20,Maine,0.548664272
1999,21,Maryland,0.570558012
1999,22,Massachusetts,0.614567459
1999,23,Michigan,0.566103518
1999,24,Minnesota,0.563615263
1999,25,Mississippi,0.553578615
1999,26,Missouri,0.566216469
1999,27,Montana,0.598250628
1999,28,Nebraska,0.574025035
1999,29,Nevada,0.610055923
1999,30,New Hampshire,0.573703647
1999,31,New Jersey,0.610406816
1999,32,New Mexico,0.576556683
1999,33,New York,0.644530296
1999,34,North Carolina,0.555593073
1999,35,North Dakota,0.554061413
1999,36,Ohio,0.541101813
1999,37,Oklahoma,0.571963012
1999,38,Oregon,0.566868067
1999,39,Pennsylvania,0.579644442
1999,40,Rhode Island,0.572558641
1999,41,South Carolina,0.554498136
1999,42,South Dakota,0.598551095
1999,43,Tennessee,0.572582364
1999,44,Texas,0.611846387
1999,45,Utah,0.569305122
1999,46,Vermont,0.567036569
1999,47,Virginia,0.572803557
1999,48,Washington,0.610261083
1999,49,West Virginia,0.527704835
1999,50,Wisconsin,0.545659482
1999,51,Wyoming,0.63108474
2000,0,United States,0.607619584
2000,1,Alabama,0.562732339
2000,2,Alaska,0.574780464
2000,3,Arizona,0.576278985
2000,4,Arkansas,0.557923496
2000,5,California,0.654662013
2000,6,Colorado,0.60547626
2000,7,Connecticut,0.655693233
2000,8,Delaware,0.562413812
2000,9,District of Columbia,0.644694507
2000,10,Florida,0.627933741
2000,11,Georgia,0.587977648
2000,12,Hawaii,0.563607872
2000,13,Idaho,0.588901639
2000,14,Illinois,0.604523599
2000,15,Indiana,0.550101459
2000,16,Iowa,0.533636272
2000,17,Kansas,0.565957487
2000,18,Kentucky,0.556110919
2000,19,Louisiana,0.576282084
2000,20,Maine,0.552585423
2000,21,Maryland,0.575559914
2000,22,Massachusetts,0.637267768
2000,23,Michigan,0.562266767
2000,24,Minnesota,0.568556488
2000,25,Mississippi,0.55705148
2000,26,Missouri,0.570598185
2000,27,Montana,0.586926043
2000,28,Nebraska,0.582527876
2000,29,Nevada,0.620887399
2000,30,New Hampshire,0.591769755
2000,31,New Jersey,0.622350574
2000,32,New Mexico,0.552921534
2000,33,New York,0.643285513
2000,34,North Carolina,0.562763333
2000,35,North Dakota,0.55314672
2000,36,Ohio,0.541358948
2000,37,Oklahoma,0.571698487
